date,nav,fund_name
07-07-2022,65.7073,Nippon India Index Fund 21
08-07-2022,66.8036,Nippon India Index Fund 21
11-07-2022,65.9313,Nippon India Index Fund 21
12-07-2022,66.0846,Nippon India Index Fund 21
13-07-2022,65.7326,Nippon India Index Fund 21
14-07-2022,64.5896,Nippon India Index Fund 21
15-07-2022,64.783,Nippon India Index Fund 21
18-07-2022,65.2355,Nippon India Index Fund 21
19-07-2022,65.3112,Nippon India Index Fund 21
20-07-2022,64.5442,Nippon India Index Fund 21
21-07-2022,66.6104,Nippon India Index Fund 21
22-07-2022,66.1545,Nippon India Index Fund 21
25-07-2022,66.7417,Nippon India Index Fund 21
26-07-2022,67.5833,Nippon India Index Fund 21
27-07-2022,65.092,Nippon India Index Fund 21
28-07-2022,65.9343,Nippon India Index Fund 21
29-07-2022,65.9761,Nippon India Index Fund 21
01-08-2022,65.7487,Nippon India Index Fund 21
02-08-2022,65.6603,Nippon India Index Fund 21
03-08-2022,66.2672,Nippon India Index Fund 21
04-08-2022,64.0314,Nippon India Index Fund 21
05-08-2022,64.0941,Nippon India Index Fund 21
08-08-2022,64.5406,Nippon India Index Fund 21
09-08-2022,66.665,Nippon India Index Fund 21
10-08-2022,65.3481,Nippon India Index Fund 21
11-08-2022,65.8154,Nippon India Index Fund 21
12-08-2022,65.3705,Nippon India Index Fund 21
15-08-2022,65.8783,Nippon India Index Fund 21
16-08-2022,66.7676,Nippon India Index Fund 21
17-08-2022,66.0647,Nippon India Index Fund 21
18-08-2022,68.0352,Nippon India Index Fund 21
19-08-2022,69.418,Nippon India Index Fund 21
22-08-2022,70.2734,Nippon India Index Fund 21
23-08-2022,69.9325,Nippon India Index Fund 21
24-08-2022,69.3857,Nippon India Index Fund 21
25-08-2022,69.878,Nippon India Index Fund 21
26-08-2022,69.4998,Nippon India Index Fund 21
29-08-2022,68.9886,Nippon India Index Fund 21
30-08-2022,71.005,Nippon India Index Fund 21
31-08-2022,71.6237,Nippon India Index Fund 21
01-09-2022,72.5443,Nippon India Index Fund 21
02-09-2022,74.6226,Nippon India Index Fund 21
05-09-2022,74.7529,Nippon India Index Fund 21
06-09-2022,74.0811,Nippon India Index Fund 21
07-09-2022,72.9289,Nippon India Index Fund 21
08-09-2022,74.4471,Nippon India Index Fund 21
09-09-2022,74.0679,Nippon India Index Fund 21
12-09-2022,70.8227,Nippon India Index Fund 21
13-09-2022,68.0305,Nippon India Index Fund 21
14-09-2022,66.5588,Nippon India Index Fund 21
15-09-2022,66.217,Nippon India Index Fund 21
16-09-2022,66.0251,Nippon India Index Fund 21
19-09-2022,66.579,Nippon India Index Fund 21
20-09-2022,65.4769,Nippon India Index Fund 21
21-09-2022,65.7241,Nippon India Index Fund 21
22-09-2022,66.6286,Nippon India Index Fund 21
23-09-2022,66.518,Nippon India Index Fund 21
26-09-2022,66.0876,Nippon India Index Fund 21
27-09-2022,65.2615,Nippon India Index Fund 21
28-09-2022,66.4159,Nippon India Index Fund 21
29-09-2022,65.0843,Nippon India Index Fund 21
30-09-2022,66.6563,Nippon India Index Fund 21
03-10-2022,66.6671,Nippon India Index Fund 21
04-10-2022,65.6618,Nippon India Index Fund 21
05-10-2022,66.5227,Nippon India Index Fund 21
06-10-2022,67.063,Nippon India Index Fund 21
07-10-2022,67.5147,Nippon India Index Fund 21
10-10-2022,68.2614,Nippon India Index Fund 21
11-10-2022,68.4614,Nippon India Index Fund 21
12-10-2022,68.9668,Nippon India Index Fund 21
13-10-2022,70.4089,Nippon India Index Fund 21
14-10-2022,70.658,Nippon India Index Fund 21
17-10-2022,71.5621,Nippon India Index Fund 21
18-10-2022,69.2368,Nippon India Index Fund 21
19-10-2022,69.6082,Nippon India Index Fund 21
20-10-2022,72.2771,Nippon India Index Fund 21
21-10-2022,70.3761,Nippon India Index Fund 21
24-10-2022,72.523,Nippon India Index Fund 21
25-10-2022,73.3437,Nippon India Index Fund 21
26-10-2022,71.5132,Nippon India Index Fund 21
27-10-2022,71.5923,Nippon India Index Fund 21
28-10-2022,72.06,Nippon India Index Fund 21
31-10-2022,73.0811,Nippon India Index Fund 21
01-11-2022,72.6404,Nippon India Index Fund 21
02-11-2022,73.4354,Nippon India Index Fund 21
03-11-2022,74.998,Nippon India Index Fund 21
04-11-2022,76.0327,Nippon India Index Fund 21
07-11-2022,77.4316,Nippon India Index Fund 21
08-11-2022,76.9528,Nippon India Index Fund 21
09-11-2022,77.7824,Nippon India Index Fund 21
10-11-2022,80.5045,Nippon India Index Fund 21
11-11-2022,79.2407,Nippon India Index Fund 21
14-11-2022,79.7819,Nippon India Index Fund 21
15-11-2022,78.4874,Nippon India Index Fund 21
16-11-2022,80.0038,Nippon India Index Fund 21
17-11-2022,77.6715,Nippon India Index Fund 21
18-11-2022,77.0487,Nippon India Index Fund 21
21-11-2022,79.7534,Nippon India Index Fund 21
22-11-2022,79.2016,Nippon India Index Fund 21
23-11-2022,79.1687,Nippon India Index Fund 21
24-11-2022,80.6885,Nippon India Index Fund 21
25-11-2022,80.5611,Nippon India Index Fund 21
28-11-2022,78.1454,Nippon India Index Fund 21
29-11-2022,76.93,Nippon India Index Fund 21
30-11-2022,78.4895,Nippon India Index Fund 21
01-12-2022,80.2611,Nippon India Index Fund 21
02-12-2022,77.8848,Nippon India Index Fund 21
05-12-2022,76.8145,Nippon India Index Fund 21
06-12-2022,76.0782,Nippon India Index Fund 21
07-12-2022,75.6818,Nippon India Index Fund 21
08-12-2022,74.6651,Nippon India Index Fund 21
09-12-2022,74.8211,Nippon India Index Fund 21
12-12-2022,74.2154,Nippon India Index Fund 21
13-12-2022,73.7754,Nippon India Index Fund 21
14-12-2022,72.5588,Nippon India Index Fund 21
15-12-2022,73.4481,Nippon India Index Fund 21
16-12-2022,71.9565,Nippon India Index Fund 21
19-12-2022,72.4045,Nippon India Index Fund 21
20-12-2022,73.5304,Nippon India Index Fund 21
21-12-2022,75.7631,Nippon India Index Fund 21
22-12-2022,76.3697,Nippon India Index Fund 21
23-12-2022,76.667,Nippon India Index Fund 21
26-12-2022,74.7615,Nippon India Index Fund 21
27-12-2022,76.4504,Nippon India Index Fund 21
28-12-2022,76.6525,Nippon India Index Fund 21
29-12-2022,77.0466,Nippon India Index Fund 21
30-12-2022,77.5421,Nippon India Index Fund 21
02-01-2023,77.7137,Nippon India Index Fund 21
03-01-2023,77.7618,Nippon India Index Fund 21
04-01-2023,77.3754,Nippon India Index Fund 21
05-01-2023,78.2579,Nippon India Index Fund 21
06-01-2023,76.5359,Nippon India Index Fund 21
09-01-2023,74.8272,Nippon India Index Fund 21
10-01-2023,73.9138,Nippon India Index Fund 21
11-01-2023,75.3352,Nippon India Index Fund 21
12-01-2023,75.8761,Nippon India Index Fund 21
13-01-2023,75.1917,Nippon India Index Fund 21
16-01-2023,74.3263,Nippon India Index Fund 21
17-01-2023,74.2749,Nippon India Index Fund 21
18-01-2023,74.758,Nippon India Index Fund 21
19-01-2023,76.3215,Nippon India Index Fund 21
20-01-2023,78.7097,Nippon India Index Fund 21
23-01-2023,78.6004,Nippon India Index Fund 21
24-01-2023,81.236,Nippon India Index Fund 21
25-01-2023,81.3737,Nippon India Index Fund 21
26-01-2023,81.7834,Nippon India Index Fund 21
27-01-2023,83.025,Nippon India Index Fund 21
30-01-2023,84.4662,Nippon India Index Fund 21
31-01-2023,86.5044,Nippon India Index Fund 21
01-02-2023,84.8793,Nippon India Index Fund 21
02-02-2023,85.0774,Nippon India Index Fund 21
03-02-2023,86.7217,Nippon India Index Fund 21
06-02-2023,85.3757,Nippon India Index Fund 21
07-02-2023,83.021,Nippon India Index Fund 21
08-02-2023,81.2117,Nippon India Index Fund 21
09-02-2023,81.1041,Nippon India Index Fund 21
10-02-2023,83.6041,Nippon India Index Fund 21
13-02-2023,81.7542,Nippon India Index Fund 21
14-02-2023,80.3654,Nippon India Index Fund 21
15-02-2023,79.7989,Nippon India Index Fund 21
16-02-2023,78.6498,Nippon India Index Fund 21
17-02-2023,77.3036,Nippon India Index Fund 21
20-02-2023,74.9783,Nippon India Index Fund 21
21-02-2023,74.4218,Nippon India Index Fund 21
22-02-2023,76.6472,Nippon India Index Fund 21
23-02-2023,77.3233,Nippon India Index Fund 21
24-02-2023,78.7263,Nippon India Index Fund 21
27-02-2023,78.0515,Nippon India Index Fund 21
28-02-2023,77.1041,Nippon India Index Fund 21
01-03-2023,77.7457,Nippon India Index Fund 21
02-03-2023,77.8824,Nippon India Index Fund 21
03-03-2023,77.8564,Nippon India Index Fund 21
06-03-2023,79.8541,Nippon India Index Fund 21
07-03-2023,78.9296,Nippon India Index Fund 21
08-03-2023,77.8522,Nippon India Index Fund 21
09-03-2023,78.8856,Nippon India Index Fund 21
10-03-2023,79.7735,Nippon India Index Fund 21
13-03-2023,78.564,Nippon India Index Fund 21
14-03-2023,78.6964,Nippon India Index Fund 21
15-03-2023,76.6186,Nippon India Index Fund 21
16-03-2023,76.9994,Nippon India Index Fund 21
17-03-2023,76.4971,Nippon India Index Fund 21
20-03-2023,76.2532,Nippon India Index Fund 21
21-03-2023,74.9875,Nippon India Index Fund 21
22-03-2023,76.3688,Nippon India Index Fund 21
23-03-2023,76.7076,Nippon India Index Fund 21
24-03-2023,77.8892,Nippon India Index Fund 21
27-03-2023,77.8056,Nippon India Index Fund 21
28-03-2023,79.2331,Nippon India Index Fund 21
29-03-2023,77.0526,Nippon India Index Fund 21
30-03-2023,77.0979,Nippon India Index Fund 21
31-03-2023,78.5185,Nippon India Index Fund 21
03-04-2023,76.2246,Nippon India Index Fund 21
04-04-2023,76.4105,Nippon India Index Fund 21
05-04-2023,77.1102,Nippon India Index Fund 21
06-04-2023,76.704,Nippon India Index Fund 21
07-04-2023,77.8867,Nippon India Index Fund 21
10-04-2023,79.0994,Nippon India Index Fund 21
11-04-2023,78.4055,Nippon India Index Fund 21
12-04-2023,77.9898,Nippon India Index Fund 21
13-04-2023,76.67,Nippon India Index Fund 21
14-04-2023,77.0737,Nippon India Index Fund 21
17-04-2023,77.3463,Nippon India Index Fund 21
18-04-2023,77.3877,Nippon India Index Fund 21
19-04-2023,77.5433,Nippon India Index Fund 21
20-04-2023,76.585,Nippon India Index Fund 21
21-04-2023,74.9819,Nippon India Index Fund 21
24-04-2023,75.5189,Nippon India Index Fund 21
25-04-2023,75.3323,Nippon India Index Fund 21
26-04-2023,74.2048,Nippon India Index Fund 21
27-04-2023,73.4349,Nippon India Index Fund 21
28-04-2023,74.4834,Nippon India Index Fund 21
01-05-2023,75.4831,Nippon India Index Fund 21
02-05-2023,76.2715,Nippon India Index Fund 21
03-05-2023,76.2624,Nippon India Index Fund 21
04-05-2023,75.5203,Nippon India Index Fund 21
05-05-2023,77.056,Nippon India Index Fund 21
08-05-2023,76.7207,Nippon India Index Fund 21
09-05-2023,77.0705,Nippon India Index Fund 21
10-05-2023,76.1257,Nippon India Index Fund 21
11-05-2023,75.8917,Nippon India Index Fund 21
12-05-2023,72.8942,Nippon India Index Fund 21
15-05-2023,72.2432,Nippon India Index Fund 21
16-05-2023,70.6283,Nippon India Index Fund 21
17-05-2023,70.8937,Nippon India Index Fund 21
18-05-2023,70.2956,Nippon India Index Fund 21
19-05-2023,70.0127,Nippon India Index Fund 21
22-05-2023,72.285,Nippon India Index Fund 21
23-05-2023,71.2137,Nippon India Index Fund 21
24-05-2023,71.3795,Nippon India Index Fund 21
25-05-2023,71.6501,Nippon India Index Fund 21
26-05-2023,70.6651,Nippon India Index Fund 21
29-05-2023,71.8701,Nippon India Index Fund 21
30-05-2023,73.6809,Nippon India Index Fund 21
31-05-2023,75.0434,Nippon India Index Fund 21
01-06-2023,74.0072,Nippon India Index Fund 21
02-06-2023,73.264,Nippon India Index Fund 21
05-06-2023,71.0732,Nippon India Index Fund 21
06-06-2023,70.915,Nippon India Index Fund 21
07-06-2023,70.8333,Nippon India Index Fund 21
08-06-2023,71.6969,Nippon India Index Fund 21
09-06-2023,73.6291,Nippon India Index Fund 21
12-06-2023,72.2757,Nippon India Index Fund 21
13-06-2023,72.4619,Nippon India Index Fund 21
14-06-2023,72.2526,Nippon India Index Fund 21
15-06-2023,72.1247,Nippon India Index Fund 21
16-06-2023,73.8531,Nippon India Index Fund 21
19-06-2023,73.996,Nippon India Index Fund 21
20-06-2023,74.6432,Nippon India Index Fund 21
21-06-2023,75.2112,Nippon India Index Fund 21
22-06-2023,75.4949,Nippon India Index Fund 21
23-06-2023,74.664,Nippon India Index Fund 21
26-06-2023,76.7975,Nippon India Index Fund 21
27-06-2023,76.7967,Nippon India Index Fund 21
28-06-2023,77.447,Nippon India Index Fund 21
29-06-2023,77.7805,Nippon India Index Fund 21
30-06-2023,75.3558,Nippon India Index Fund 21
03-07-2023,74.2155,Nippon India Index Fund 21
04-07-2023,74.3795,Nippon India Index Fund 21
05-07-2023,73.4688,Nippon India Index Fund 21
06-07-2023,73.9497,Nippon India Index Fund 21
07-07-2023,72.9771,Nippon India Index Fund 21
10-07-2023,73.0321,Nippon India Index Fund 21
11-07-2023,71.1981,Nippon India Index Fund 21
12-07-2023,72.1264,Nippon India Index Fund 21
13-07-2023,72.6504,Nippon India Index Fund 21
14-07-2023,73.2291,Nippon India Index Fund 21
17-07-2023,73.1661,Nippon India Index Fund 21
18-07-2023,72.4376,Nippon India Index Fund 21
19-07-2023,74.1884,Nippon India Index Fund 21
20-07-2023,76.08,Nippon India Index Fund 21
21-07-2023,76.0365,Nippon India Index Fund 21
24-07-2023,75.4228,Nippon India Index Fund 21
25-07-2023,73.5051,Nippon India Index Fund 21
26-07-2023,73.7901,Nippon India Index Fund 21
27-07-2023,73.0871,Nippon India Index Fund 21
28-07-2023,72.5978,Nippon India Index Fund 21
31-07-2023,73.6839,Nippon India Index Fund 21
01-08-2023,72.6571,Nippon India Index Fund 21
02-08-2023,74.7847,Nippon India Index Fund 21
03-08-2023,73.6812,Nippon India Index Fund 21
04-08-2023,71.4557,Nippon India Index Fund 21
07-08-2023,70.7861,Nippon India Index Fund 21
08-08-2023,71.2003,Nippon India Index Fund 21
09-08-2023,71.3818,Nippon India Index Fund 21
10-08-2023,71.6134,Nippon India Index Fund 21
11-08-2023,71.3516,Nippon India Index Fund 21
14-08-2023,70.851,Nippon India Index Fund 21
15-08-2023,69.569,Nippon India Index Fund 21
16-08-2023,69.7389,Nippon India Index Fund 21
17-08-2023,70.8793,Nippon India Index Fund 21
18-08-2023,70.9297,Nippon India Index Fund 21
21-08-2023,70.1558,Nippon India Index Fund 21
22-08-2023,70.3444,Nippon India Index Fund 21
23-08-2023,71.9242,Nippon India Index Fund 21
24-08-2023,71.74,Nippon India Index Fund 21
25-08-2023,70.4452,Nippon India Index Fund 21
28-08-2023,70.7127,Nippon India Index Fund 21
29-08-2023,71.3734,Nippon India Index Fund 21
30-08-2023,72.3376,Nippon India Index Fund 21
31-08-2023,73.1303,Nippon India Index Fund 21
01-09-2023,73.349,Nippon India Index Fund 21
04-09-2023,72.4684,Nippon India Index Fund 21
05-09-2023,71.4358,Nippon India Index Fund 21
06-09-2023,71.1092,Nippon India Index Fund 21
07-09-2023,71.801,Nippon India Index Fund 21
08-09-2023,71.1362,Nippon India Index Fund 21
11-09-2023,70.6483,Nippon India Index Fund 21
12-09-2023,69.7453,Nippon India Index Fund 21
13-09-2023,71.4131,Nippon India Index Fund 21
14-09-2023,71.2109,Nippon India Index Fund 21
15-09-2023,71.9639,Nippon India Index Fund 21
18-09-2023,73.7057,Nippon India Index Fund 21
19-09-2023,72.6904,Nippon India Index Fund 21
20-09-2023,73.5543,Nippon India Index Fund 21
21-09-2023,73.4883,Nippon India Index Fund 21
22-09-2023,75.0746,Nippon India Index Fund 21
25-09-2023,74.2199,Nippon India Index Fund 21
26-09-2023,74.4956,Nippon India Index Fund 21
27-09-2023,75.2417,Nippon India Index Fund 21
28-09-2023,74.5067,Nippon India Index Fund 21
29-09-2023,74.3119,Nippon India Index Fund 21
02-10-2023,74.1922,Nippon India Index Fund 21
03-10-2023,75.4466,Nippon India Index Fund 21
04-10-2023,77.9944,Nippon India Index Fund 21
05-10-2023,79.8783,Nippon India Index Fund 21
06-10-2023,81.6413,Nippon India Index Fund 21
09-10-2023,76.5557,Nippon India Index Fund 21
10-10-2023,76.7463,Nippon India Index Fund 21
11-10-2023,76.8584,Nippon India Index Fund 21
12-10-2023,77.8199,Nippon India Index Fund 21
13-10-2023,76.1769,Nippon India Index Fund 21
16-10-2023,77.0437,Nippon India Index Fund 21
17-10-2023,74.6723,Nippon India Index Fund 21
18-10-2023,75.8605,Nippon India Index Fund 21
19-10-2023,74.0227,Nippon India Index Fund 21
20-10-2023,75.4198,Nippon India Index Fund 21
23-10-2023,76.7865,Nippon India Index Fund 21
24-10-2023,76.4405,Nippon India Index Fund 21
25-10-2023,76.9813,Nippon India Index Fund 21
26-10-2023,77.0161,Nippon India Index Fund 21
27-10-2023,75.3464,Nippon India Index Fund 21
30-10-2023,76.0201,Nippon India Index Fund 21
31-10-2023,77.4119,Nippon India Index Fund 21
01-11-2023,77.0762,Nippon India Index Fund 21
02-11-2023,77.8531,Nippon India Index Fund 21
03-11-2023,76.8679,Nippon India Index Fund 21
06-11-2023,77.9649,Nippon India Index Fund 21
07-11-2023,78.0158,Nippon India Index Fund 21
08-11-2023,78.0373,Nippon India Index Fund 21
09-11-2023,78.6255,Nippon India Index Fund 21
10-11-2023,80.4683,Nippon India Index Fund 21
13-11-2023,81.1441,Nippon India Index Fund 21
14-11-2023,79.8674,Nippon India Index Fund 21
15-11-2023,79.047,Nippon India Index Fund 21
16-11-2023,79.0012,Nippon India Index Fund 21
17-11-2023,79.6287,Nippon India Index Fund 21
20-11-2023,78.2809,Nippon India Index Fund 21
21-11-2023,78.7303,Nippon India Index Fund 21
22-11-2023,79.8197,Nippon India Index Fund 21
23-11-2023,79.2606,Nippon India Index Fund 21
24-11-2023,81.6436,Nippon India Index Fund 21
27-11-2023,80.7749,Nippon India Index Fund 21
28-11-2023,81.0595,Nippon India Index Fund 21
29-11-2023,78.5605,Nippon India Index Fund 21
30-11-2023,78.2265,Nippon India Index Fund 21
01-12-2023,78.091,Nippon India Index Fund 21
04-12-2023,77.6289,Nippon India Index Fund 21
05-12-2023,76.8094,Nippon India Index Fund 21
06-12-2023,76.2518,Nippon India Index Fund 21
07-12-2023,77.0147,Nippon India Index Fund 21
08-12-2023,74.8371,Nippon India Index Fund 21
11-12-2023,72.7862,Nippon India Index Fund 21
12-12-2023,72.286,Nippon India Index Fund 21
13-12-2023,72.1897,Nippon India Index Fund 21
14-12-2023,71.3784,Nippon India Index Fund 21
15-12-2023,71.4818,Nippon India Index Fund 21
18-12-2023,72.1825,Nippon India Index Fund 21
19-12-2023,73.2784,Nippon India Index Fund 21
20-12-2023,74.7695,Nippon India Index Fund 21
21-12-2023,73.3216,Nippon India Index Fund 21
22-12-2023,72.5099,Nippon India Index Fund 21
25-12-2023,71.5921,Nippon India Index Fund 21
26-12-2023,72.7136,Nippon India Index Fund 21
27-12-2023,72.0599,Nippon India Index Fund 21
28-12-2023,72.4278,Nippon India Index Fund 21
29-12-2023,70.9268,Nippon India Index Fund 21
01-01-2024,70.2775,Nippon India Index Fund 21
02-01-2024,69.3672,Nippon India Index Fund 21
03-01-2024,70.1129,Nippon India Index Fund 21
04-01-2024,68.8369,Nippon India Index Fund 21
05-01-2024,70.714,Nippon India Index Fund 21
08-01-2024,70.978,Nippon India Index Fund 21
09-01-2024,70.2382,Nippon India Index Fund 21
10-01-2024,70.6329,Nippon India Index Fund 21
11-01-2024,69.8061,Nippon India Index Fund 21
12-01-2024,68.7286,Nippon India Index Fund 21
15-01-2024,69.4829,Nippon India Index Fund 21
16-01-2024,70.9444,Nippon India Index Fund 21
17-01-2024,71.3853,Nippon India Index Fund 21
18-01-2024,70.1051,Nippon India Index Fund 21
19-01-2024,69.2819,Nippon India Index Fund 21
22-01-2024,70.9056,Nippon India Index Fund 21
23-01-2024,71.7859,Nippon India Index Fund 21
24-01-2024,70.6077,Nippon India Index Fund 21
25-01-2024,69.8874,Nippon India Index Fund 21
26-01-2024,70.1189,Nippon India Index Fund 21
29-01-2024,70.0026,Nippon India Index Fund 21
30-01-2024,72.2311,Nippon India Index Fund 21
31-01-2024,71.4746,Nippon India Index Fund 21
01-02-2024,72.1529,Nippon India Index Fund 21
02-02-2024,72.5107,Nippon India Index Fund 21
05-02-2024,70.7418,Nippon India Index Fund 21
06-02-2024,68.2376,Nippon India Index Fund 21
07-02-2024,67.878,Nippon India Index Fund 21
08-02-2024,68.3379,Nippon India Index Fund 21
09-02-2024,70.0018,Nippon India Index Fund 21
12-02-2024,69.215,Nippon India Index Fund 21
13-02-2024,69.7424,Nippon India Index Fund 21
14-02-2024,69.4736,Nippon India Index Fund 21
15-02-2024,71.3085,Nippon India Index Fund 21
16-02-2024,71.3014,Nippon India Index Fund 21
19-02-2024,70.8666,Nippon India Index Fund 21
20-02-2024,71.0832,Nippon India Index Fund 21
21-02-2024,71.3243,Nippon India Index Fund 21
22-02-2024,72.8539,Nippon India Index Fund 21
23-02-2024,72.8959,Nippon India Index Fund 21
26-02-2024,73.4028,Nippon India Index Fund 21
27-02-2024,71.6184,Nippon India Index Fund 21
28-02-2024,70.413,Nippon India Index Fund 21
29-02-2024,70.0506,Nippon India Index Fund 21
01-03-2024,70.1946,Nippon India Index Fund 21
04-03-2024,69.4278,Nippon India Index Fund 21
05-03-2024,69.7578,Nippon India Index Fund 21
06-03-2024,69.2451,Nippon India Index Fund 21
07-03-2024,71.0437,Nippon India Index Fund 21
08-03-2024,70.8589,Nippon India Index Fund 21
11-03-2024,71.3523,Nippon India Index Fund 21
12-03-2024,71.1543,Nippon India Index Fund 21
13-03-2024,71.0906,Nippon India Index Fund 21
14-03-2024,71.7088,Nippon India Index Fund 21
15-03-2024,71.8931,Nippon India Index Fund 21
18-03-2024,71.3664,Nippon India Index Fund 21
19-03-2024,71.7607,Nippon India Index Fund 21
20-03-2024,71.626,Nippon India Index Fund 21
21-03-2024,72.2878,Nippon India Index Fund 21
22-03-2024,73.5683,Nippon India Index Fund 21
25-03-2024,74.6999,Nippon India Index Fund 21
26-03-2024,73.5471,Nippon India Index Fund 21
27-03-2024,70.2425,Nippon India Index Fund 21
28-03-2024,72.6564,Nippon India Index Fund 21
29-03-2024,73.2645,Nippon India Index Fund 21
01-04-2024,73.7158,Nippon India Index Fund 21
02-04-2024,72.9656,Nippon India Index Fund 21
03-04-2024,70.7584,Nippon India Index Fund 21
04-04-2024,68.6678,Nippon India Index Fund 21
05-04-2024,68.3547,Nippon India Index Fund 21
08-04-2024,68.5458,Nippon India Index Fund 21
09-04-2024,70.3128,Nippon India Index Fund 21
10-04-2024,70.6045,Nippon India Index Fund 21
11-04-2024,71.3491,Nippon India Index Fund 21
12-04-2024,70.8147,Nippon India Index Fund 21
15-04-2024,70.3638,Nippon India Index Fund 21
16-04-2024,68.844,Nippon India Index Fund 21
17-04-2024,67.61,Nippon India Index Fund 21
18-04-2024,66.3882,Nippon India Index Fund 21
19-04-2024,66.0595,Nippon India Index Fund 21
22-04-2024,64.4438,Nippon India Index Fund 21
23-04-2024,63.6918,Nippon India Index Fund 21
24-04-2024,63.6862,Nippon India Index Fund 21
25-04-2024,61.4225,Nippon India Index Fund 21
26-04-2024,62.8188,Nippon India Index Fund 21
29-04-2024,64.5289,Nippon India Index Fund 21
30-04-2024,65.561,Nippon India Index Fund 21
01-05-2024,65.9792,Nippon India Index Fund 21
02-05-2024,66.3348,Nippon India Index Fund 21
03-05-2024,66.8968,Nippon India Index Fund 21
06-05-2024,67.0167,Nippon India Index Fund 21
07-05-2024,67.2331,Nippon India Index Fund 21
08-05-2024,65.5915,Nippon India Index Fund 21
09-05-2024,65.7386,Nippon India Index Fund 21
10-05-2024,66.2632,Nippon India Index Fund 21
13-05-2024,66.6326,Nippon India Index Fund 21
14-05-2024,67.8134,Nippon India Index Fund 21
15-05-2024,69.3419,Nippon India Index Fund 21
16-05-2024,68.8301,Nippon India Index Fund 21
17-05-2024,67.6936,Nippon India Index Fund 21
20-05-2024,69.0026,Nippon India Index Fund 21
21-05-2024,69.7257,Nippon India Index Fund 21
22-05-2024,69.1615,Nippon India Index Fund 21
23-05-2024,68.9644,Nippon India Index Fund 21
24-05-2024,68.6844,Nippon India Index Fund 21
27-05-2024,68.9978,Nippon India Index Fund 21
28-05-2024,70.5192,Nippon India Index Fund 21
29-05-2024,69.6071,Nippon India Index Fund 21
30-05-2024,69.9475,Nippon India Index Fund 21
31-05-2024,70.251,Nippon India Index Fund 21
03-06-2024,68.1924,Nippon India Index Fund 21
04-06-2024,70.7886,Nippon India Index Fund 21
05-06-2024,71.0464,Nippon India Index Fund 21
06-06-2024,72.3144,Nippon India Index Fund 21
07-06-2024,70.5957,Nippon India Index Fund 21
10-06-2024,72.6717,Nippon India Index Fund 21
11-06-2024,72.3239,Nippon India Index Fund 21
12-06-2024,69.8613,Nippon India Index Fund 21
13-06-2024,68.4058,Nippon India Index Fund 21
14-06-2024,67.1793,Nippon India Index Fund 21
17-06-2024,66.4335,Nippon India Index Fund 21
18-06-2024,65.1814,Nippon India Index Fund 21
19-06-2024,66.0064,Nippon India Index Fund 21
20-06-2024,66.2167,Nippon India Index Fund 21
21-06-2024,66.7576,Nippon India Index Fund 21
24-06-2024,67.2216,Nippon India Index Fund 21
25-06-2024,67.0081,Nippon India Index Fund 21
26-06-2024,65.4742,Nippon India Index Fund 21
27-06-2024,64.0227,Nippon India Index Fund 21
28-06-2024,62.6442,Nippon India Index Fund 21
01-07-2024,61.6494,Nippon India Index Fund 21
02-07-2024,63.2462,Nippon India Index Fund 21
03-07-2024,61.8587,Nippon India Index Fund 21
04-07-2024,63.2612,Nippon India Index Fund 21
05-07-2024,62.2925,Nippon India Index Fund 21
08-07-2024,61.0574,Nippon India Index Fund 21
09-07-2024,61.4741,Nippon India Index Fund 21
10-07-2024,62.6733,Nippon India Index Fund 21
11-07-2024,61.1777,Nippon India Index Fund 21
12-07-2024,61.126,Nippon India Index Fund 21
15-07-2024,62.245,Nippon India Index Fund 21
16-07-2024,63.1266,Nippon India Index Fund 21
17-07-2024,61.6953,Nippon India Index Fund 21
18-07-2024,61.5365,Nippon India Index Fund 21
19-07-2024,60.082,Nippon India Index Fund 21
22-07-2024,60.4492,Nippon India Index Fund 21
23-07-2024,60.6296,Nippon India Index Fund 21
24-07-2024,61.1738,Nippon India Index Fund 21
25-07-2024,60.328,Nippon India Index Fund 21
26-07-2024,59.7256,Nippon India Index Fund 21
29-07-2024,60.6411,Nippon India Index Fund 21
30-07-2024,61.6092,Nippon India Index Fund 21
31-07-2024,63.1854,Nippon India Index Fund 21
01-08-2024,64.5639,Nippon India Index Fund 21
02-08-2024,62.9994,Nippon India Index Fund 21
05-08-2024,64.1877,Nippon India Index Fund 21
06-08-2024,64.1866,Nippon India Index Fund 21
07-08-2024,64.9191,Nippon India Index Fund 21
08-08-2024,64.6224,Nippon India Index Fund 21
09-08-2024,63.7678,Nippon India Index Fund 21
12-08-2024,63.5273,Nippon India Index Fund 21
13-08-2024,63.6206,Nippon India Index Fund 21
14-08-2024,63.9293,Nippon India Index Fund 21
15-08-2024,64.8949,Nippon India Index Fund 21
16-08-2024,63.9172,Nippon India Index Fund 21
19-08-2024,62.8708,Nippon India Index Fund 21
20-08-2024,61.3653,Nippon India Index Fund 21
21-08-2024,61.1915,Nippon India Index Fund 21
22-08-2024,60.4193,Nippon India Index Fund 21
23-08-2024,60.1495,Nippon India Index Fund 21
26-08-2024,60.2018,Nippon India Index Fund 21
27-08-2024,58.6221,Nippon India Index Fund 21
28-08-2024,58.163,Nippon India Index Fund 21
29-08-2024,58.5085,Nippon India Index Fund 21
